Cyberincidentnum,Dyadpair,StateA,StateB,Name,interactionstartdate,method,targettype,initiator,target,cyber_objective,information_operation,objective_achievement,Concession,damage type,severity,Cyber_escalation,Ddeny/reject-,Dthreat/demand-,Diplo_Negative,Dnegotiate+,Dagreement+,Diplo_Positive,Ereduce-,Ethreat-,Eemb/sanc-,Econ_Negative,Ecoop+,Eease+,Eaid+,Econ_Positive,Mthreat-,Mdisplay-,Musage-,Mil_Negative,Mpromise+,Mcoop+,Mconfid+,Mil_Positive,Conv_descalation,Conv_escalation,
346,710816,China,Vietnam,Paracel Islands attack (Pirate Panda Vietnamese Phishing Attack) (keyboy),20.04.20,3,2,710,816,2,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
346,710816,China,Vietnam,,21.04.20,0,0,816,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
347,710830,China,Singapore,Mindef hack,01.02.17,4,3,710,830,3,0,1,0,3,3,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
347,710830,China,Singapore,,02.02.17,0,0,830,710,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
348,710840,China,Philippines,Territory attack_C,17.02.09,3,2,710,840,3,0,1,0,2,3,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
348,710840,China,Philippines,No Cyber,02.04.11,0,0,840,710,0,0,0,0,0,0,0,6,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,1,2,
349,710840,China,Philippines,Hellsing disrutions,17.02.09,3,2,710,840,1,0,1,0,1,4,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
349,710840,China,Philippines,No Cyber,02.05.11,0,0,840,710,0,0,0,0,0,0,0,6,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,1,2,
350,710840,China,Philippines,Philippines hack,28.03.09,3,2,710,840,2,0,1,0,3,3,0,0,5,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,1,2,
350,710840,China,Philippines,No Cyber,02.02.11,0,0,840,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351,710840,China,Philippines,Lotus Blossom_C,01.10.15,3,1,710,840,2,1,1,0,1,2,0,0,0,0,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
351,710840,China,Philippines,,02.10.15,0,0,840,710,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
352,710840,China,Philippines,Philippines DOJ attacks,22.10.15,3,2,710,840,1,0,1,0,2,3,0,0,0,0,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
352,710840,China,Philippines,No Cyber,02.07.11,0,0,840,710,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
353,710840,China,Philippines,SCS DDoS Spratly #1,01.07.16,2,3,710,840,1,0,1,0,1,2,0,6,5,2,17,18,2,4.4,0,0,1,0,0,0,0,0,0,0.1,1,0,0,0,0,2,4,
353,710840,China,Philippines,No Cyber,03.01.12,0,0,840,710,0,0,0,0,0,0,0,6,5,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
354,710840,China,Philippines,SCS DDoS #2,01.03.18,2,3,710,840,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,1,0,0,0,0,0,0,0,0,1,0,
354,710840,China,Philippines,,02.03.18,0,0,840,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
355,710840,China,Philippines,Q4 Work Plan-Philippines,01.05.18,3,3,710,840,3,0,1,0,2,4,0,0,0,0,17,18,2,0,0,0,0,0,0,0,0,0,2.8,0,1,0,0,0,0,2,1,
355,710840,China,Philippines,,02.05.18,0,0,840,710,0,0,0,0,0,0,0,0,0,0,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
356,710900,China,Australia,2018 ANU Network Breach,01.03.18,3,2,710,900,3,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
356,710900,China,Australia,,02.03.18,0,0,900,710,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
357,710900,China,Australia,AUS Government,07.02.19,3,2,710,900,2,0,1,0,3,3,0,0,0,0,17,18,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
357,710900,China,Australia,,08.02.19,0,0,900,710,0,0,0,0,0,0,0,6,5,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
358,710900,China,Australia,2019 ANU Network Breach,04.06.19,3,2,710,900,3,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
358,710900,China,Australia,,05.06.19,0,0,900,710,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
359,731732,N Korea,S Korea,Third Army Command breach,05.03.07,4,3,731,732,3,0,1,0,1,1,0,6,5,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
359,731732,N Korea,S Korea,No Cyber,21.12.11,0,0,732,731,0,0,0,0,0,0,0,0,5,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,2,2,
360,731732,N Korea,S Korea,Dark Hotel_A,01.01.08,4,2,732,731,2,0,1,0,2,4,0,0,5,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,2,2,
360,731732,N Korea,S Korea,No Cyber,21.03.13,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,18,2,4.4,4.2,0,2,0,0,17.4,1,3,0,0,1,0,0,0,0,3,5,
361,731732,N Korea,S Korea,Fourth of July_B,04.07.09,2,2,731,732,1,1,1,0,1,2,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,3,
361,731732,N Korea,S Korea,No Cyber,03.05.13,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,0,0,0,0,17.4,1,0,0,0,0,0,0,0,0,2,2,
362,731732,N Korea,S Korea,Government shut down,06.07.09,4,2,731,732,4,0,1,0,1,2,0,6,0,1,17,0,1,0,0,0,0,0,0,17.4,1,0,0,0,0,0,0,0,0,2,1,
362,731732,N Korea,S Korea,No Cyber,03.12.13,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,0,0,0,0,17.4,1,0,0,0,0,0,0,0,0,2,2,
363,731732,N Korea,S Korea,Blue House attack,07.07.10,2,1,731,732,1,1,1,0,1,2,0,0,5,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,1,2,
363,731732,N Korea,S Korea,Anti-Kim,08.07.14,1,2,732,731,1,1,1,0,1,2,0,6,0,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,2,2,
364,731732,N Korea,S Korea,Anti-Kim,04.01.11,1,2,732,731,1,1,1,0,1,2,0,6,0,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,2,2,
364,731732,N Korea,S Korea,NK retaliation,06.01.15,1,2,731,732,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,
365,731732,N Korea,S Korea,NK retaliation,04.01.11,1,2,731,732,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,
365,731732,N Korea,S Korea,No Cyber,02.11.15,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,4.4,0,0,1,0,0,17.4,1,0,2.8,0,1,0,0,0,0,2,4,
366,731732,N Korea,S Korea,March DDoS 2,07.03.11,2,1,731,732,1,0,1,0,1,2,0,0,5,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
366,731732,N Korea,S Korea,No Cyber,02.06.16,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,18,2,4.4,0,0,1,0,0,17.4,1,0,0,0,0,0,0,0,0,3,3,
367,731732,N Korea,S Korea,Bank shut down,03.04.11,4,1,731,732,4,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,1,
367,731732,N Korea,S Korea,No Cyber,02.10.16,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,18,2,4.4,0,0,1,0,0,17.4,1,0,0,0,0,0,0,0,0,3,3,
368,731732,N Korea,S Korea,June DDoS,07.06.11,2,1,731,732,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
368,731732,N Korea,S Korea,No Cyber,08.08.09,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,0,0,0,0,17.4,1,0,0,0.1,1,0,0,0,0,2,3,
369,731732,N Korea,S Korea,December defacement,07.12.11,1,2,731,732,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
369,731732,N Korea,S Korea,No Cyber,11.01.04,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,0,0,0,0,17.4,1,0,0,0,0,0,0,0,0,2,2,
370,731732,N Korea,S Korea,Telecom shut down,20.12.11,3,1,731,732,1,0,1,0,1,2,0,6,5,2,17,18,2,0,0,0,0,16.4,0,17.4,2,0,2.8,0,1,0,0,0,0,4,3,
370,731732,N Korea,S Korea,No Cyber,13.01.04,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,0,0,0,0,17.4,1,0,0,0,0,0,0,0,0,2,2,
371,731732,N Korea,S Korea,Dark Seoul,26.01.13,3,1,731,732,2,0,1,0,2,3,0,0,5,1,17,18,2,0,0,0,0,0,0,0,0,3,2.8,0.1,3,0,0,0,0,2,4,
371,731732,N Korea,S Korea,No Cyber,21.03.05,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,4.4,0,2,2,0,0,17.4,1,3,2.8,0,2,0,0,0,0,2,6,
372,731732,N Korea,S Korea,Operation Troy,20.03.13,4,1,731,732,4,0,1,0,1,4,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,3,2.8,0.1,3,0,0,0,0,1,5,
372,731732,N Korea,S Korea,No Cyber,09.01.08,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,4.4,0,2,2,0,0,17.4,1,3,2.8,0,2,0,0,0,0,2,6,
373,731732,N Korea,S Korea,OpTroy Defense Contractor breach,04.04.13,4,3,731,732,3,0,1,0,2,4,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,3,2.8,0.1,3,0,0,0,0,1,5,
373,731732,N Korea,S Korea,No Cyber,05.03.10,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,4.4,0,2,2,0,0,17.4,1,3,2.8,0,2,0,0,0,0,2,6,
374,731732,N Korea,S Korea,OD disrupt,20.10.13,2,1,731,732,1,1,1,0,1,4,0,6,5,2,17,18,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,3,
374,731732,N Korea,S Korea,No Cyber,12.03.11,0,0,732,731,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,2,1,0,0,17.4,1,0,0,0,0,0,0,0,0,1,3,
375,731732,N Korea,S Korea,Seoul subway hack,07.07.14,3,1,731,732,3,0,1,0,2,3,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,3,2.8,0.1,3,0,0,0,0,1,5,
375,731732,N Korea,S Korea,No Cyber,02.12.01,0,0,732,731,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0.1,1,0,0,0,0,0,4,
376,731732,N Korea,S Korea,South Korea nuclear facility hack,09.12.14,3,1,731,732,3,0,1,0,2,2,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,3,0,0.1,2,0,0,0,0,1,4,
376,731732,N Korea,S Korea,No Cyber,02.04.03,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,18,2,0,0,2,1,0,0,17.4,1,0,0,0,0,0,0,0,0,3,3,
377,731732,N Korea,S Korea,SK govt network breach,03.10.15,3,2,731,732,2,0,1,0,2,3,0,6,5,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
377,731732,N Korea,S Korea,No Cyber,02.08.03,0,0,732,731,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0.1,1,0,0,0,0,0,4,
378,731732,N Korea,S Korea,SK diplomat hack,01.05.16,3,2,731,732,2,0,1,0,2,3,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,3,2.8,0.1,3,0,0,0,0,1,5,
378,731732,N Korea,S Korea,No Cyber,20.11.08,0,0,732,731,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.1,2,0,0,0,0,0,4,
379,731732,N Korea,S Korea,South Korea diplomat hack,01.05.16,3,2,731,732,2,0,1,0,2,3,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,3,2.8,0.1,3,0,0,0,0,1,5,
379,731732,N Korea,S Korea,No Cyber,20.11.08,0,0,732,731,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.1,2,0,0,0,0,0,4,
380,731732,N Korea,S Korea,Anderial,01.09.16,3,3,731,732,3,0,1,0,2,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.1,3,0,0,0,0,0,4,
380,731732,N Korea,S Korea,,02.09.16,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
381,731732,N Korea,S Korea,SK MoD data theft,05.09.16,3,3,731,732,3,0,1,0,2,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.1,3,0,0,0,0,0,4,
381,731732,N Korea,S Korea,No Cyber,22.11.08,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
382,731732,N Korea,S Korea,South Korea MoD data theft,05.09.16,3,3,731,732,3,0,1,0,1,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.1,3,0,0,0,0,0,4,
382,731732,N Korea,S Korea,No Cyber,22.11.08,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
383,731732,N Korea,S Korea,Bithumb_A,01.02.17,4,1,731,732,1,0,1,0,1,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.1,2,0,0,0,0,0,3,
383,731732,N Korea,S Korea,,02.02.17,0,0,732,731,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
384,731732,N Korea,S Korea,BitHumb Crypto Heist #1,01.02.17,3,1,731,732,1,0,1,0,1,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.1,2,0,0,0,0,0,3,
384,731732,N Korea,S Korea,,02.02.17,0,0,732,731,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
385,731732,N Korea,S Korea,BlockBuster Sequel DPRK- S Korea,01.04.17,3,3,731,732,3,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.1,2,0,0,0,0,0,2,
385,731732,N Korea,S Korea,,02.04.17,0,0,732,731,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,
386,731732,N Korea,S Korea,BitHumb Crypto Heist #2,29.06.17,3,1,731,732,1,0,1,0,1,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,2,
386,731732,N Korea,S Korea,,30.06.17,0,0,732,731,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4.2,2,2,0,0,0,0,0,2.8,0,1,0,0,0,0,0,4,
387,731732,N Korea,S Korea,Bithumb_B,01.07.17,4,1,731,732,1,0,1,0,1,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,2,
387,731732,N Korea,S Korea,,02.07.17,0,0,732,731,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4.2,2,2,0,0,0,0,0,2.8,0,1,0,0,0,0,0,4,
388,731732,N Korea,S Korea,Sejong Institute Hack,01.05.18,3,1,731,732,2,0,1,0,1,2,0,6,5,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
388,731732,N Korea,S Korea,,02.05.18,0,0,732,731,0,0,0,0,0,0,0,0,5,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
389,731732,N Korea,S Korea,Bithumb_C,01.06.18,4,1,731,732,1,0,1,0,1,4,0,6,0,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,2,2,
389,731732,N Korea,S Korea,,02.06.18,0,0,732,731,0,0,0,0,0,0,0,0,5,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
390,731732,N Korea,S Korea,BitHumb Crypto Heist #3,19.06.18,3,1,731,732,1,0,1,0,1,4,0,6,0,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,2,2,
390,731732,N Korea,S Korea,,20.06.18,0,0,732,731,0,0,0,0,0,0,0,0,5,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
391,731732,N Korea,S Korea,Trump-Un Summit phishing,20.02.19,3,2,731,732,2,0,1,0,1,2,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
391,731732,N Korea,S Korea,,21.02.19,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
392,731732,N Korea,S Korea,Bithumb_D,01.03.19,4,1,731,732,1,0,1,0,1,4,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
392,731732,N Korea,S Korea,,02.03.19,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
393,731732,N Korea,S Korea,BitHumb Crypto Heist #4,29.03.19,3,1,731,732,1,0,1,0,1,4,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
393,731732,N Korea,S Korea,,30.03.19,0,0,732,731,0,0,0,0,0,0,0,6,5,2,17,18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
394,731732,N Korea,S Korea,South Korean Supply Chains,28.11.19,3,1,731,732,3,0,1,0,2,3,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
394,731732,N Korea,S Korea,,29.11.19,0,0,732,731,0,0,0,0,0,0,0,6,0,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
395,731732,N Korea,S Korea,Lazarus Group COVID-19 Phising Campaign  - Skorea,01.06.20,3,1,731,732,2,0,0,0,1,3,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,2.8,0.1,2,0,0,0,0,1,4,
395,731732,N Korea,S Korea,,02.06.20,0,0,732,731,0,0,0,0,0,0,0,0,5,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
396,731740,N Korea,Japan,Fourth of July_C,04.07.09,2,2,731,740,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,1,15.2,0,0,1,1,1,
396,731740,N Korea,Japan,No Cyber,02.02.09,0,0,740,731,0,0,0,0,0,0,0,0,5,1,0,18,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
397,731740,N Korea,Japan,Lazarus Group COVID-19 Phising Campaign  - Japan,01.06.20,3,1,731,740,2,0,0,0,1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
397,731740,N Korea,Japan,,02.06.20,0,0,740,731,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
398,732740,S Korea,Japan,Textbook hack,01.04.01,2,2,732,740,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,732740,S Korea,Japan,No Cyber,07.09.10,0,0,740,732,0,0,0,0,0,0,0,6,5,2,17,18,2,0,0,0,0,0,0,0,0,0,2.8,0,1,0,0,0,0,2,3,
399,732740,S Korea,Japan,South Korea Patriotic,07.01.04,2,1,732,740,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
399,732740,S Korea,Japan,Japan Patriotic,09.09.10,2,2,740,732,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
400,732740,S Korea,Japan,Japan Patriotic,07.01.04,2,2,740,732,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
400,732740,S Korea,Japan,South Korea Patriotic,07.01.04,2,1,732,740,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
401,732740,S Korea,Japan,Island Dispute,20.03.05,2,2,740,732,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
401,732740,S Korea,Japan,No Cyber,08.12.10,0,0,732,740,0,0,0,0,0,0,0,6,5,2,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
402,732740,S Korea,Japan,Dark Hotel_B,01.01.08,3,2,732,740,2,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
402,732740,S Korea,Japan,No Cyber,02.02.13,0,0,740,732,0,0,0,0,0,0,0,0,0,0,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
403,732740,S Korea,Japan,SK hack,01.03.10,2,2,732,740,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
403,732740,S Korea,Japan,Japan retaliation,17.12.13,2,2,740,732,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16.4,0,17.4,2,0,0,0,0,0,0,0,0,2,0,
404,732740,S Korea,Japan,Japan retaliation,01.03.10,2,2,740,732,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16.4,0,17.4,2,0,0,0,0,0,0,0,0,2,0,
404,732740,S Korea,Japan,SK  hack,02.02.14,2,2,732,740,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
405,732740,S Korea,Japan,Earthquake hack,12.10.14,3,2,732,740,2,0,1,0,1,3,1,0,0,0,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
405,732740,S Korea,Japan,No Cyber,13.10.14,0,0,740,732,0,0,0,0,0,0,1,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
406,750770,India,Pakistan,October 2001 defacements,22.10.01,1,2,770,750,1,1,1,0,1,2,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0.1,2,0,0,0,0,0,4,
406,750770,India,Pakistan,No Cyber,15.10.14,0,0,750,770,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,2.8,0.1,2,0,0,0,0,1,4,
407,750770,India,Pakistan,Worm infiltates Pakistan govt,01.03.03,4,2,750,770,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,1,
407,750770,India,Pakistan,No Cyber,02.08.15,0,0,770,750,0,0,0,0,0,0,0,6,5,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,1,3,
408,750770,India,Pakistan,July 2003 defacements,01.04.16,1,2,750,770,1,1,1,0,1,2,0,0,0,0,17,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
408,750770,India,Pakistan,No Cyber,02.04.16,0,0,770,750,0,0,0,0,0,0,0,6,5,2,17,18,2,0,0,0,0,0,0,0,0,3,0,0.1,2,0,0,0,0,2,4,
409,750770,India,Pakistan,November 2008 defacements_A,03.11.16,1,2,750,770,1,1,1,0,1,2,0,0,5,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,2,2,
409,750770,India,Pakistan,November 2008 defacements,04.11.16,1,2,770,750,1,1,1,0,1,2,0,6,0,1,17,0,1,0,0,0,0,0,0,0,0,0,2.8,0.1,1,0,0,0,0,1,2,
410,750770,India,Pakistan,November 2008 defacements_B,04.11.16,1,2,770,750,1,1,1,0,1,2,0,6,0,1,17,0,1,0,0,0,0,0,0,0,0,0,2.8,0.1,1,0,0,0,0,1,2,
410,750770,India,Pakistan,November 2008 defacements_A,04.11.16,1,2,750,770,1,1,1,0,1,2,0,0,5,1,17,18,2,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,2,2,
411,750770,India,Pakistan,Transportation defacements,24.12.08,1,2,770,750,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,1,
411,750770,India,Pakistan,No Cyber,13.09.10,0,0,750,770,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,3,
412,750770,India,Pakistan,September 2010 defacements 1,02.09.10,1,2,770,750,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
412,750770,India,Pakistan,September 2010 defacements,15.09.10,1,2,750,770,1,1,1,0,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
413,750770,India,Pakistan,September 2010 defacements 2,02.09.10,1,2,750,770,1,1,1,0,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
413,750770,India,Pakistan,September 2010 defacements 1,02.09.10,1,2,770,750,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
414,750770,India,Pakistan,PCA defacements,01.12.10,1,2,770,750,1,1,1,0,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,2,
